loc_x,loc_y,minutes_remaining,shot_distance,shot_made_flag,shot_id
-142,-3,3,14,0,15372
-112,156,3,19,0,15373
7,511,0,51,0,15374
134,-4,11,13,1,15375
194,174,6,26,0,15376
-57,132,1,14,1,15377
108,241,0,26,0,15378
-1,4,2,0,1,15379
117,161,2,19,0,15380
59,18,7,6,1,15381
159,-6,10,15,0,15382
-130,70,6,14,1,15383
-119,12,3,11,0,15384
65,3,3,6,0,15385
245,-6,6,24,1,15386
89,123,9,15,1,15387
0,0,6,0,0,15388
0,0,11,0,0,15389
61,105,4,12,1,15390
40,19,0,4,1,15391
25,177,6,17,0,15392
50,107,7,11,0,15393
0,26,4,2,0,15394
14,100,0,10,0,15395
0,84,2,8,0,15396
125,222,9,25,1,15397
0,0,4,0,1,15398
-94,160,6,18,0,15399
112,179,10,21,0,15400
0,0,2,0,1,15401
10,125,3,12,1,15402
-3,273,4,27,1,15403
-194,123,11,22,0,15404
135,100,4,16,0,15405
119,25,0,12,0,15406
0,0,9,0,1,15407
127,125,6,17,1,15408
0,0,9,0,0,15409
-101,34,3,10,0,15410
167,82,11,18,0,15411
-212,142,2,25,0,15412
-125,140,2,18,1,15413
163,-13,2,16,0,15414
81,134,4,15,0,15415
-94,141,7,16,0,15416
151,199,11,24,1,15417
0,0,9,0,1,15418
9,3,3,0,1,15419
11,71,3,7,1,15420
26,11,0,2,1,15421
-163,56,8,17,0,15422
0,0,2,0,1,15423
-59,261,4,26,1,15424
95,141,6,17,0,15425
131,61,2,14,1,15426
-60,34,1,6,0,15427
158,140,0,21,1,15428
141,178,10,22,1,15429
1,229,7,22,0,15430
171,122,11,21,0,15431
-149,212,5,25,1,15432
-31,260,10,26,1,15433
0,0,9,0,1,15434
129,30,11,13,0,15435
-95,26,1,9,1,15436
-11,252,9,25,0,15437
-56,165,2,17,1,15438
0,0,7,0,1,15439
174,181,9,25,1,15440
-16,10,0,1,0,15441
130,224,4,25,1,15442
190,168,10,25,0,15443
-32,173,10,17,1,15444
-38,17,4,4,0,15445
-38,224,1,22,1,15446
0,0,0,0,1,15447
0,268,1,26,0,15448
0,0,11,0,1,15449
148,28,1,15,0,15450
0,0,3,0,0,15451
0,0,0,0,1,15452
103,142,5,17,1,15453
0,0,4,0,0,15454
-34,17,10,3,1,15455
26,263,0,26,0,15456
61,-12,0,6,1,15457
0,0,6,0,0,15458
58,151,3,16,1,15459
122,99,7,15,1,15460
-228,131,5,26,1,15461
-220,143,0,26,0,15462
-241,-11,5,24,0,15463
-227,25,2,22,0,15464
0,0,3,0,1,15465
-207,1,8,20,1,15466
121,220,0,25,0,15467
73,61,6,9,0,15468
-153,190,10,24,0,15469
24,70,10,7,0,15470
-140,214,0,25,0,15471
165,200,0,25,0,15472
133,122,4,18,1,15473
-177,-23,0,17,0,15474
-14,84,9,8,0,15475
-120,132,1,17,0,15476
0,0,0,0,0,15477
0,0,2,0,1,15478
154,64,10,16,1,15479
45,154,4,16,0,15480
-156,107,10,18,1,15481
0,0,4,0,0,15482
0,0,0,0,1,15483
-168,3,9,16,0,15484
44,66,4,7,0,15485
0,0,0,0,1,15486
-237,104,2,25,0,15487
0,0,7,0,1,15488
163,46,7,16,0,15489
97,59,6,11,0,15490
0,0,7,0,1,15491
86,205,2,22,0,15492
141,212,4,25,1,15493
1,71,1,7,1,15494
53,119,1,13,1,15495
38,110,8,11,1,15496
-123,49,8,13,0,15497
0,0,7,0,1,15498
0,0,4,0,0,15499
-105,-11,6,10,0,15500
246,0,8,24,0,15501
-212,128,6,24,0,15502
0,0,7,0,0,15503
-108,138,5,17,1,15504
199,174,0,26,0,15505
136,11,4,13,0,15506
-35,101,11,10,0,15507
0,0,9,0,1,15508
117,-5,10,11,0,15509
154,58,8,16,1,15510
129,-4,2,12,1,15511
227,-6,0,22,1,15512
0,0,0,0,1,15513
-14,255,5,25,1,15514
0,0,4,0,0,15515
0,0,8,0,0,15516
138,-18,3,13,0,15517
166,-11,5,16,1,15518
1,72,2,7,1,15519
62,57,10,8,1,15520
12,65,3,6,0,15521
-128,239,3,27,0,15522
-204,137,0,24,1,15523
-107,97,4,14,0,15524
1,3,7,0,1,15525
-171,-16,3,17,0,15526
62,12,10,6,0,15527
171,181,8,24,0,15528
-187,156,1,24,1,15529
153,97,1,18,1,15530
18,4,6,1,1,15531
-128,207,5,24,1,15532
28,0,10,2,1,15533
-130,160,4,20,1,15534
-143,5,8,14,0,15535
-98,15,6,9,0,15536
-72,166,4,18,0,15537
-175,403,0,43,0,15538
-166,199,5,25,0,15539
-18,104,0,10,0,15540
31,15,9,3,1,15541
-36,237,10,23,1,15542
61,153,11,16,0,15543
0,0,8,0,0,15544
0,0,4,0,1,15545
5,245,6,24,1,15546
-171,186,3,25,0,15547
-44,204,11,20,0,15548
141,4,8,14,1,15549
-195,153,8,24,1,15550
123,81,10,14,1,15551
-34,56,7,6,1,15552
-193,93,2,21,1,15553
0,0,1,0,1,15554
0,0,10,0,1,15555
163,202,4,25,0,15556
70,113,0,13,1,15557
-64,124,1,13,1,15558
33,7,6,3,0,15559
-69,135,7,15,0,15560
0,0,8,0,1,15561
94,158,3,18,1,15562
-37,160,3,16,0,15563
102,160,10,18,0,15564
127,131,10,18,1,15565
110,6,3,11,0,15566
-73,162,8,17,0,15567
-181,-9,0,18,0,15568
158,100,3,18,1,15569
111,145,3,18,1,15570
204,141,4,24,0,15571
-126,237,1,26,1,15572
-77,173,3,18,1,15573
0,0,1,0,0,15574
-109,69,0,12,0,15575
0,0,5,0,0,15576
0,0,4,0,0,15577
0,0,9,0,0,15578
-66,71,0,9,1,15579
-210,184,8,27,1,15580
0,0,5,0,1,15581
205,148,2,25,0,15582
-147,121,7,19,0,15583
-63,264,7,27,0,15584
77,214,3,22,0,15585
-74,229,0,24,0,15586
-122,173,10,21,0,15587
151,120,4,19,0,15588
177,181,8,25,0,15589
0,0,3,0,1,15590
228,7,4,22,0,15591
168,198,3,25,0,15592
195,203,6,28,1,15593
0,0,11,0,0,15594
100,196,1,22,0,15595
175,177,0,24,1,15596
-64,258,3,26,1,15597
12,200,8,20,1,15598
0,0,9,0,1,15599
0,0,1,0,1,15600
-1,46,5,4,1,15601
130,86,7,15,0,15602
149,157,5,21,0,15603
-141,100,3,17,1,15604
131,217,0,25,1,15605
0,0,1,0,0,15606
0,0,0,0,0,15607
-66,242,4,25,1,15608
-149,0,2,14,0,15609
-207,3,1,20,0,15610
70,136,4,15,1,15611
215,1,5,21,1,15612
-67,143,0,15,1,15613
59,106,11,12,0,15614
2,11,3,1,0,15615
-87,72,7,11,0,15616
-172,167,8,23,1,15617
130,117,1,17,1,15618
0,0,7,0,0,15619
-98,261,1,27,0,15620
-140,46,8,14,0,15621
225,-14,8,22,0,15622
94,160,9,18,1,15623
-16,268,4,26,1,15624
-143,229,7,26,0,15625
32,257,3,25,0,15626
-119,-23,3,12,0,15627
10,3,4,1,0,15628
0,0,3,0,1,15629
81,173,9,19,0,15630
-51,83,7,9,0,15631
-13,59,1,6,0,15632
11,87,7,8,1,15633
104,108,1,14,0,15634
-101,133,9,16,0,15635
225,7,3,22,0,15636
111,115,3,15,1,15637
118,175,5,21,1,15638
201,16,4,20,1,15639
0,0,11,0,0,15640
-119,134,6,17,1,15641
-68,44,4,8,0,15642
190,166,10,25,1,15643
-32,127,9,13,1,15644
53,249,7,25,0,15645
-171,94,5,19,1,15646
-112,127,3,16,0,15647
-71,118,3,13,0,15648
0,0,0,0,1,15649
-107,86,3,13,1,15650
-147,101,10,17,0,15651
159,209,9,26,1,15652
-48,149,5,15,0,15653
-163,201,4,25,1,15654
0,0,3,0,0,15655
-42,166,4,17,0,15656
89,187,2,20,0,15657
102,133,11,16,1,15658
-69,243,6,25,0,15659
-103,110,3,15,1,15660
125,187,9,22,1,15661
0,0,10,0,0,15662
0,0,1,0,1,15663
63,72,10,9,0,15664
152,126,3,19,0,15665
236,12,0,23,0,15666
113,247,3,27,0,15667
-1,53,3,5,0,15668
82,242,1,25,1,15669
106,60,6,12,0,15670
11,42,7,4,1,15671
47,201,10,20,0,15672
0,0,4,0,0,15673
-75,220,9,23,0,15674
-195,169,3,25,1,15675
-168,105,1,19,1,15676
4,41,6,4,0,15677
33,57,6,6,0,15678
-170,155,0,23,1,15679
159,56,5,16,1,15680
85,143,10,16,1,15681
140,-23,5,14,0,15682
0,0,5,0,0,15683
-110,72,11,13,1,15684
159,54,1,16,0,15685
136,-8,7,13,0,15686
-232,0,1,23,0,15687
-146,-13,2,14,0,15688
2,107,10,10,0,15689
146,-19,4,14,1,15690
52,138,1,14,0,15691
105,229,4,25,0,15692
123,31,1,12,0,15693
0,0,7,0,1,15694
182,-8,6,18,0,15695
-88,224,3,24,1,15696
51,126,8,13,0,15697
0,0,4,0,0,15698
64,116,0,13,1,15699
64,170,11,18,0,15700
-77,255,0,26,0,15701
-11,247,4,24,0,15702
-87,-1,11,8,1,15703
1,253,6,25,0,15704
-4,63,6,6,1,15705
0,0,2,0,1,15706
144,125,3,19,0,15707
-108,332,11,34,0,15708
199,68,8,21,1,15709
71,68,11,9,0,15710
67,37,3,7,0,15711
51,224,3,22,0,15712
126,125,11,17,0,15713
-8,38,9,3,1,15714
-103,239,9,26,1,15715
-53,196,6,20,0,15716
146,17,4,14,1,15717
17,85,8,8,1,15718
0,0,2,0,0,15719
-46,38,1,5,1,15720
-153,195,1,24,1,15721
-101,131,1,16,0,15722
85,141,0,16,0,15723
-7,20,4,2,1,15724
105,10,3,10,0,15725
0,19,0,1,0,15726
0,0,4,0,0,15727
-19,-2,0,1,1,15728
86,238,3,25,1,15729
-74,16,8,7,0,15730
-44,31,9,5,0,15731
95,7,1,9,0,15732
231,-10,9,23,0,15733
94,160,8,18,0,15734
-195,321,0,37,0,15735
158,194,5,25,0,15736
7,93,11,9,0,15737
-23,7,2,2,0,15738
75,84,9,11,1,15739
0,0,8,0,1,15740
-98,39,2,10,1,15741
-59,11,5,6,0,15742
-23,54,1,5,0,15743
-97,105,10,14,0,15744
-1,179,6,17,0,15745
27,199,5,20,0,15746
0,86,6,8,1,15747
141,219,9,26,0,15748
-198,86,4,21,0,15749
-201,143,11,24,0,15750
-10,132,2,13,1,15751
92,46,8,10,0,15752
0,0,3,0,1,15753
6,0,2,0,1,15754
0,0,2,0,0,15755
85,173,8,19,0,15756
15,149,5,14,0,15757
1,183,11,18,1,15758
-25,46,10,5,0,15759
0,20,3,2,1,15760
223,4,5,22,1,15761
70,5,9,7,1,15762
21,162,3,16,1,15763
97,0,1,9,0,15764
232,3,2,23,0,15765
-100,166,4,19,0,15766
116,220,0,24,0,15767
129,150,4,19,0,15768
0,0,3,0,1,15769
-2,11,6,1,1,15770
0,0,1,0,0,15771
125,58,6,13,1,15772
-194,176,7,26,1,15773
83,88,0,12,1,15774
-62,145,2,15,0,15775
-138,228,0,26,0,15776
0,0,11,0,1,15777
6,86,9,8,0,15778
9,28,6,2,0,15779
0,0,8,0,1,15780
0,0,3,0,1,15781
-188,17,0,18,1,15782
188,327,0,37,0,15783
-199,145,2,24,0,15784
-126,-3,9,12,1,15785
0,2,4,0,1,15786
-228,26,0,22,0,15787
-62,112,11,12,0,15788
154,140,8,20,0,15789
174,122,10,21,1,15790
1,63,6,6,0,15791
-29,110,7,11,1,15792
-141,46,11,14,1,15793
15,18,9,2,0,15794
0,0,4,0,0,15795
-115,-23,7,11,0,15796
-196,143,3,24,0,15797
98,94,0,13,0,15798
174,172,6,24,0,15799
0,0,9,0,0,15800
158,224,0,27,0,15801
-59,0,8,5,0,15802
92,172,8,19,1,15803
135,209,1,24,0,15804
0,0,6,0,0,15805
-214,61,5,22,0,15806
1,48,6,4,0,15807
39,82,8,9,1,15808
-158,203,5,25,0,15809
0,0,3,0,0,15810
-25,242,8,24,0,15811
170,197,6,26,1,15812
-187,115,1,21,0,15813
159,200,6,25,1,15814
107,168,1,19,0,15815
179,164,4,24,0,15816
0,0,0,0,0,15817
0,0,3,0,0,15818
151,133,6,20,1,15819
62,22,5,6,1,15820
-10,99,2,9,1,15821
-171,139,2,22,1,15822
-159,105,2,19,0,15823
143,93,0,17,0,15824
110,189,11,21,1,15825
39,159,7,16,1,15826
43,173,4,17,0,15827
-169,183,4,24,1,15828
0,0,1,0,1,15829
-150,94,2,17,1,15830
130,86,11,15,0,15831
97,41,0,10,0,15832
-141,217,11,25,0,15833
-3,22,9,2,0,15834
0,0,10,0,0,15835
-138,123,4,18,0,15836
51,286,0,29,1,15837
-123,178,8,21,0,15838
51,23,1,5,1,15839
24,56,0,6,0,15840
161,202,8,25,0,15841
28,49,10,5,1,15842
29,69,7,7,1,15843
-31,48,4,5,0,15844
169,26,11,17,0,15845
-125,127,6,17,1,15846
0,0,8,0,1,15847
-56,244,1,25,1,15848
59,269,10,27,0,15849
5,0,0,0,1,15850
-25,7,3,2,0,15851
-149,212,0,25,1,15852
0,0,10,0,1,15853
82,237,7,25,0,15854
126,186,4,22,0,15855
0,0,0,0,1,15856
-3,56,7,5,1,15857
40,134,4,13,0,15858
-166,197,6,25,0,15859
18,259,2,25,0,15860
-2,74,3,7,0,15861
-179,68,10,19,0,15862
94,1,7,9,0,15863
121,156,6,19,1,15864
-38,192,5,19,0,15865
31,130,4,13,0,15866
0,0,0,0,0,15867
0,0,3,0,0,15868
-126,10,4,12,0,15869
-97,105,11,14,1,15870
-174,127,7,21,0,15871
180,177,0,25,0,15872
-118,501,0,51,0,15873
0,0,4,0,1,15874
1,6,0,0,1,15875
0,0,9,0,1,15876
87,189,0,20,0,15877
-161,189,6,24,1,15878
126,51,5,13,1,15879
64,108,0,12,0,15880
0,9,0,0,1,15881
0,0,9,0,1,15882
1,249,0,24,0,15883
0,0,2,0,0,15884
33,71,1,7,0,15885
0,0,0,0,0,15886
-125,50,0,13,1,15887
144,11,8,14,1,15888
72,173,7,18,1,15889
0,0,3,0,1,15890
144,112,3,18,0,15891
-166,83,9,18,0,15892
194,160,10,25,1,15893
-153,40,11,15,0,15894
154,199,9,25,0,15895
213,128,7,24,1,15896
0,0,2,0,0,15897
-100,61,8,11,0,15898
87,80,5,11,0,15899
56,39,0,6,0,15900
-188,192,6,26,0,15901
51,156,7,16,1,15902
0,0,1,0,1,15903
-49,81,0,9,0,15904
68,160,1,17,1,15905
125,55,3,13,0,15906
105,232,8,25,1,15907
-130,119,11,17,0,15908
0,0,3,0,1,15909
-13,10,2,1,0,15910
3,194,6,19,0,15911
35,247,2,24,0,15912
166,154,8,22,0,15913
9,25,3,2,0,15914
-150,219,0,26,1,15915
-56,110,6,12,1,15916
223,-1,11,22,0,15917
0,0,7,0,1,15918
-83,-11,4,8,0,15919
-149,214,0,26,0,15920
41,237,2,24,0,15921
-116,3,6,11,1,15922
-57,188,4,19,0,15923
24,99,3,10,0,15924
-48,84,11,9,1,15925
-138,25,8,14,0,15926
-146,236,0,27,0,15927
0,0,4,0,1,15928
0,145,11,14,1,15929
0,0,6,0,1,15930
0,0,6,0,1,15931
0,0,9,0,0,15932
0,0,0,0,0,15933
-111,112,0,15,0,15934
0,0,0,0,1,15935
0,0,0,0,1,15936
159,155,11,22,0,15937
127,61,9,14,0,15938
209,31,3,21,0,15939
192,36,5,19,0,15940
161,0,11,16,0,15941
106,124,3,16,0,15942
92,116,6,14,0,15943
103,155,10,18,0,15944
-66,26,9,7,1,15945
72,28,0,7,0,15946
108,127,1,16,0,15947
176,89,3,19,0,15948
181,103,4,20,1,15949
74,106,9,12,0,15950
159,199,4,25,1,15951
-54,57,5,7,0,15952
-197,3,4,19,0,15953
191,21,2,19,1,15954
177,186,5,25,0,15955
-6,53,3,5,0,15956
-121,225,7,25,0,15957
-148,-44,11,15,1,15958
200,142,8,24,0,15959
0,0,10,0,0,15960
-149,245,0,28,0,15961
-153,217,1,26,0,15962
0,0,6,0,1,15963
-59,67,0,8,0,15964
0,0,1,0,0,15965
0,0,5,0,1,15966
127,209,1,24,0,15967
37,133,0,13,0,15968
-203,145,4,24,0,15969
-25,40,2,4,0,15970
78,37,2,8,1,15971
0,0,2,0,1,15972
131,229,8,26,0,15973
-8,126,3,12,1,15974
0,0,9,0,1,15975
57,202,9,20,1,15976
-190,166,8,25,0,15977
0,0,3,0,1,15978
161,169,4,23,0,15979
0,0,7,0,1,15980
81,-5,1,8,0,15981
62,148,11,16,1,15982
0,0,2,0,0,15983
-114,89,4,14,0,15984
9,157,1,15,0,15985
115,227,4,25,0,15986
225,148,7,26,1,15987
162,113,6,19,0,15988
75,254,7,26,0,15989
174,148,3,22,0,15990
-93,146,0,17,1,15991
118,227,2,25,1,15992
155,118,2,19,1,15993
21,156,10,15,1,15994
116,220,3,24,1,15995
-27,205,3,20,1,15996
0,0,11,0,1,15997
0,0,9,0,0,15998
-148,35,1,15,0,15999
130,100,8,16,1,16000
-182,190,2,26,1,16001
31,200,6,20,0,16002
37,7,10,3,1,16003
43,173,6,17,1,16004
-10,204,11,20,0,16005
164,189,10,25,0,16006
130,224,0,25,1,16007
0,0,1,0,0,16008
28,-5,5,2,0,16009
0,0,8,0,1,16010
13,64,2,6,1,16011
-136,69,11,15,1,16012
10,149,4,14,0,16013
-49,91,7,10,1,16014
0,0,11,0,1,16015
0,0,7,0,0,16016
102,203,6,22,0,16017
117,125,8,17,0,16018
-145,169,0,22,0,16019
117,160,1,19,0,16020
-125,110,9,16,1,16021
17,7,8,1,0,16022
0,0,0,0,1,16023
0,0,7,0,1,16024
0,0,7,0,1,16025
163,321,0,36,0,16026
-110,145,2,18,1,16027
-109,-2,9,10,0,16028
164,12,1,16,0,16029
115,181,9,21,0,16030
171,-5,6,17,1,16031
0,0,0,0,1,16032
0,0,1,0,1,16033
-106,115,6,15,1,16034
133,20,6,13,0,16035
-90,19,2,9,0,16036
-79,269,2,28,1,16037
-7,14,9,1,0,16038
0,0,7,0,1,16039
94,110,5,14,0,16040
-154,135,9,20,1,16041
103,158,9,18,1,16042
-180,15,8,18,1,16043
65,34,8,7,0,16044
-130,72,10,14,0,16045
78,69,4,10,0,16046
0,0,1,0,1,16047
13,7,1,1,1,16048
171,18,7,17,1,16049
172,2,3,17,0,16050
-71,30,7,7,1,16051
-163,187,4,24,1,16052
36,78,4,8,1,16053
43,7,9,4,1,16054
-21,17,3,2,1,16055
11,173,0,17,0,16056
147,-1,7,14,1,16057
176,66,9,18,0,16058
-14,68,9,6,0,16059
160,66,6,17,1,16060
0,0,5,0,1,16061
3,20,7,2,0,16062
88,97,9,13,1,16063
0,0,7,0,1,16064
-195,164,4,25,0,16065
116,7,11,11,0,16066
-130,-18,10,13,0,16067
0,0,0,0,1,16068
-120,20,5,12,0,16069
213,139,8,25,1,16070
237,22,3,23,1,16071
0,0,7,0,1,16072
84,151,7,17,1,16073
-91,177,7,19,0,16074
-143,-13,11,14,1,16075
185,19,2,18,1,16076
148,26,11,15,0,16077
155,71,11,17,0,16078
173,8,6,17,0,16079
3,10,0,1,1,16080
-229,-11,8,22,1,16081
20,1,2,2,1,16082
92,239,0,25,0,16083
-197,174,3,26,0,16084
230,-14,8,23,1,16085
0,0,9,0,0,16086
-155,38,1,15,0,16087
144,149,9,20,1,16088
0,0,10,0,0,16089
17,15,2,2,0,16090
-110,242,2,26,1,16091
57,271,7,27,0,16092
-62,23,8,6,0,16093
10,110,4,11,1,16094
-4,135,4,13,1,16095
0,0,8,0,0,16096
14,61,3,6,0,16097
154,153,6,21,1,16098
-64,11,3,6,0,16099
0,0,0,0,1,16100
184,4,6,18,0,16101
-155,113,4,19,0,16102
-230,-9,3,23,0,16103
115,242,1,26,0,16104
53,157,10,16,1,16105
62,154,9,16,0,16106
136,112,5,17,0,16107
232,-5,8,23,1,16108
0,0,8,0,1,16109
-45,64,4,7,1,16110
-2,3,3,0,1,16111
72,213,8,22,1,16112
-12,162,11,16,1,16113
117,15,8,11,0,16114
-16,72,8,7,1,16115
124,6,5,12,0,16116
83,0,3,8,0,16117
-148,45,10,15,1,16118
-158,36,1,16,0,16119
-48,34,3,5,0,16120
114,25,2,11,0,16121
-89,-13,10,8,0,16122
-97,261,1,27,1,16123
-189,82,0,20,1,16124
0,0,8,0,1,16125
-51,130,1,13,0,16126
-208,-29,0,21,0,16127
-27,151,1,15,1,16128
-145,158,4,21,0,16129
-57,72,0,9,0,16130
-99,166,8,19,0,16131
0,0,0,0,0,16132
142,150,10,20,0,16133
126,220,1,25,0,16134
-49,88,5,10,1,16135
-63,68,11,9,0,16136
62,148,4,16,0,16137
118,63,4,13,0,16138
32,277,1,27,1,16139
189,-11,1,18,0,16140
-189,15,0,18,0,16141
0,0,11,0,1,16142
-105,12,7,10,1,16143
176,-5,0,17,0,16144
15,59,2,6,0,16145
-156,5,5,15,0,16146
171,35,11,17,1,16147
140,3,0,14,0,16148
125,99,3,15,0,16149
-118,92,3,14,1,16150
-71,246,5,25,1,16151
-187,-6,5,18,0,16152
21,7,2,2,1,16153
0,0,2,0,1,16154
84,120,5,14,0,16155
12,164,5,16,0,16156
104,55,4,11,0,16157
187,61,0,19,0,16158
0,0,6,0,1,16159
128,225,8,25,1,16160
156,20,1,15,1,16161
0,0,5,0,1,16162
-158,51,4,16,0,16163
-85,127,1,15,1,16164
-158,130,5,20,0,16165
64,179,1,19,1,16166
-42,46,4,6,0,16167
-204,146,6,25,0,16168
-194,6,3,19,1,16169
0,0,7,0,1,16170
0,0,10,0,0,16171
91,252,1,26,1,16172
-40,242,1,24,0,16173
218,65,9,22,0,16174
144,205,0,25,0,16175
77,237,8,24,0,16176
-87,3,10,8,1,16177
-28,117,5,12,1,16178
138,91,4,16,0,16179
-56,220,11,22,0,16180
158,186,6,24,0,16181
176,-13,2,17,0,16182
-57,123,7,13,0,16183
-161,82,6,18,0,16184
-82,133,7,15,0,16185
-73,1,9,7,1,16186
55,207,8,21,0,16187
0,0,10,0,0,16188
0,0,4,0,0,16189
56,60,6,8,0,16190
-67,242,0,25,0,16191
-94,-4,4,9,0,16192
141,162,10,21,0,16193
125,86,0,15,0,16194
147,14,3,14,0,16195
0,0,6,0,0,16196
2,252,8,25,0,16197
148,204,6,25,0,16198
-202,202,0,28,0,16199
94,214,9,23,1,16200
225,149,2,26,0,16201
0,0,2,0,1,16202
-84,82,6,11,0,16203
0,0,1,0,1,16204
123,169,7,20,0,16205
13,155,10,15,0,16206
194,156,7,24,1,16207
159,146,9,21,0,16208
83,3,5,8,0,16209
-146,-3,7,14,0,16210
67,126,5,14,0,16211
-76,34,10,8,1,16212
32,51,0,6,1,16213
15,61,9,6,0,16214
-113,156,6,19,1,16215
169,-6,11,16,1,16216
0,0,0,0,1,16217
0,0,3,0,1,16218
159,210,2,26,0,16219
-68,33,0,7,1,16220
-92,127,5,15,0,16221
0,0,8,0,1,16222
-169,-5,3,16,0,16223
-200,-1,4,20,1,16224
-16,0,10,1,1,16225
36,129,0,13,0,16226
1,207,3,20,1,16227
144,8,0,14,1,16228
-89,147,1,17,0,16229
49,122,6,13,1,16230
7,211,5,21,1,16231
0,0,7,0,0,16232
-5,0,9,0,1,16233
-103,235,11,25,0,16234
0,0,9,0,1,16235
27,56,5,6,1,16236
-105,96,4,14,1,16237
-32,170,2,17,1,16238
-133,105,2,16,1,16239
14,81,9,8,0,16240
7,36,0,3,1,16241
0,0,9,0,0,16242
0,0,3,0,0,16243
0,0,4,0,1,16244
0,0,8,0,0,16245
17,6,6,1,1,16246
0,0,6,0,0,16247
-71,129,11,14,1,16248
42,102,3,11,1,16249
-57,33,0,6,0,16250
150,139,4,20,0,16251
20,10,5,2,1,16252
172,181,2,24,0,16253
0,0,2,0,1,16254
18,133,6,13,0,16255
-27,72,1,7,1,16256
0,0,6,0,1,16257
-51,242,2,24,1,16258
-187,49,11,19,1,16259
38,33,0,5,1,16260
166,10,2,16,0,16261
-172,13,8,17,0,16262
-166,15,4,16,1,16263
171,-28,11,17,0,16264
188,11,11,18,0,16265
72,147,5,16,1,16266
136,112,4,17,0,16267
166,30,2,16,1,16268
181,43,5,18,0,16269
-15,257,0,25,1,16270
194,94,5,21,0,16271
-42,51,0,6,1,16272
92,15,1,9,1,16273
207,130,11,24,0,16274
133,210,8,24,1,16275
-58,178,11,18,0,16276
-145,500,0,52,0,16277
119,93,9,15,0,16278
-43,247,0,25,0,16279
122,214,0,24,0,16280
-147,129,3,19,0,16281
72,0,11,7,1,16282
23,56,2,6,1,16283
10,36,8,3,1,16284
-2,44,3,4,1,16285
-14,159,8,15,0,16286
15,168,6,16,0,16287
0,0,2,0,1,16288
184,40,7,18,0,16289
110,207,6,23,1,16290
0,0,10,0,1,16291
110,22,10,11,0,16292
89,25,3,9,0,16293
133,100,2,16,0,16294
11,243,0,24,0,16295
-11,206,3,20,0,16296
18,272,2,27,0,16297
-159,10,8,15,1,16298
0,0,6,0,1,16299
115,143,2,18,0,16300
0,0,8,0,1,16301
-166,5,9,16,0,16302
-166,237,0,28,0,16303
102,13,1,10,0,16304
0,0,11,0,1,16305
94,229,5,24,0,16306
-131,209,2,24,1,16307
-89,26,4,9,1,16308
19,8,8,2,0,16309
0,0,7,0,1,16310
84,145,2,16,1,16311
75,138,11,15,0,16312
244,12,9,24,1,16313
-149,199,6,24,0,16314
165,110,3,19,0,16315
163,143,4,21,0,16316
-195,69,3,20,0,16317
-147,4,2,14,0,16318
-65,23,4,6,1,16319
49,23,7,5,0,16320
113,99,5,15,1,16321
169,174,1,24,1,16322
140,164,2,21,0,16323
-218,112,4,24,0,16324
35,160,8,16,1,16325
-166,48,1,17,0,16326
0,0,2,0,0,16327
90,196,3,21,1,16328
157,55,5,16,0,16329
-64,174,4,18,0,16330
-155,194,6,24,0,16331
0,0,0,0,1,16332
113,75,4,13,1,16333
18,37,1,4,0,16334
18,-2,9,1,1,16335
-30,0,9,3,0,16336
182,197,1,26,0,16337
123,48,9,13,0,16338
163,206,5,26,0,16339
-62,255,7,26,1,16340
-42,257,4,26,1,16341
0,0,2,0,1,16342
-94,46,1,10,0,16343
172,31,5,17,0,16344
32,205,9,20,0,16345
-87,99,9,13,0,16346
0,0,10,0,0,16347
-16,158,6,15,0,16348
15,161,5,16,1,16349
0,0,4,0,1,16350
-125,261,1,28,0,16351
1,1,0,0,1,16352
0,0,4,0,0,16353
33,86,3,9,1,16354
0,0,4,0,0,16355
-152,143,11,20,1,16356
0,0,2,0,1,16357
-109,218,1,24,0,16358
-98,81,11,12,0,16359
-65,165,7,17,1,16360
0,0,6,0,1,16361
0,0,0,0,1,16362
136,186,3,23,0,16363
81,143,11,16,0,16364
-130,137,1,18,0,16365
187,3,2,18,0,16366
138,215,10,25,0,16367
169,56,9,17,1,16368
-145,156,9,21,0,16369
0,0,4,0,1,16370
146,201,2,24,0,16371
-153,110,6,18,1,16372
0,0,9,0,1,16373
5,270,4,27,0,16374
-149,207,7,25,1,16375
-233,61,8,24,1,16376
-137,-10,3,13,0,16377
-191,208,1,28,1,16378
0,0,8,0,1,16379
100,233,11,25,1,16380
126,70,10,14,0,16381
-151,207,10,25,1,16382
-90,151,8,17,0,16383
-11,33,3,3,0,16384
-59,158,5,16,0,16385
-4,114,1,11,1,16386
234,28,5,23,0,16387
232,2,4,23,1,16388
128,130,3,18,1,16389
-39,61,10,7,1,16390
0,0,4,0,1,16391
167,5,9,16,0,16392
-73,121,1,14,0,16393
-147,156,10,21,0,16394
-18,95,11,9,0,16395
1,31,8,3,1,16396
-177,196,0,26,0,16397
121,215,6,24,0,16398
48,246,5,25,1,16399
151,203,3,25,0,16400
94,206,4,22,0,16401
1,53,9,5,1,16402
5,33,8,3,1,16403
6,209,10,20,0,16404
-151,138,9,20,0,16405
212,150,5,25,1,16406
-109,19,4,11,1,16407
162,0,2,16,0,16408
108,153,1,18,1,16409
-38,83,4,9,0,16410
113,51,3,12,0,16411
-85,239,5,25,1,16412
